at04,D02_inc3,10730.49832539551,0,25799.365234375,19632.49602272234,0,25955.54296875,22876.27886182004,19018.302734375,25994.3828125,17351.97189053023,44.19140625,24455.462890625,3243.782816827607,0,25554.796875,5524.30695817468,0,20976.541015625
at04,D03_inc3,17177.85079826396,0,31411.072265625,26052.67452880552,79.73865509033203,31460.259765625,28861.3521987803,26001.494140625,31460.259765625,20451.78188328615,13417.291015625,29315.96484375,2808.6776634384,-.001953125,29548.455078125,8409.570287560538,312.2296752929688,14650.263671875
at04,D04_inc3,22669.28108294595,0,36336.68359375,31024.46159904061,10235.1015625,36664.41015625,34117.85927245507,31465.908203125,36702.80078125,23131.9828720702,9795.826171875,33794.77734375,3093.39769518248,-.001953125,25460.99609375,10985.87643756801,535.1135864257813,21806.2421875
at04,D05_inc3,28084.87097009594,0,42272.44140625,36798.67687408312,10540.36328125,42272.44140625,39527.03759770255,36705.13671875,42312.63671875,25886.56222770255,17904.689453125,39556.1328125,2728.360723328673,-.00390625,28094.048828125,13640.47529238172,969.35302734375,22201.662109375
at04,D06_inc3,35163.56774008481,0,48247.77734375,42494.29818041225,27069.21484375,48247.77734375,45119.86398657276,42321.84765625,48271.609375,28659.21418656524,13413.4765625,41788.81640625,2625.565785418081,0,19564.478515625,16460.64977191375,4387.54736328125,30046.48828125
at04,D07_inc3,42730.69687351152,0,55496.921875,49285.93322038622,25316.541015625,55506.078125,51823.59697664434,48275.0078125,55506.078125,31981.03300209154,18446.31640625,49908.44140625,2537.663799848027,0,24887.10546875,19842.56405464759,5348.98291015625,35247.17578125
at04,D08_inc3,50736.5021906295,0,65274.4375,58482.99093139687,41563.1796875,65344.38671875,60285.30090403464,55522.03125,65571.4375,36067.47098926448,21683.96484375,50938.296875,1802.309883127683,0,14987.0234375,24217.82984016749,7976.46533203125,41586.74609375
at04,D09_inc3,62834.72694797914,0,82165.4921875,71317.60091001954,51051.05859375,82223.203125,72950.61792224745,65579.34375,82223.203125,42783.82888857638,22825.22265625,71764.953125,1633.016986716795,-.0078125,18916.13671875,30166.78905256679,1520.322998046875,50628.7578125
at04,D10_inc3,100218.3011823167,0,364975.71875,112920.0322314712,42514.37890625,414441.90625,114694.9419533285,82242.765625,414441.90625,66354.85440651594,35634.41015625,245648.34375,1774.909740716268,0,42919.1953125,48340.08765295369,9609.69140625,172796.328125
at04,D01_inc4,7058.748664482067,0,43459.96484375,10758.68090720486,0,43459.96484375,13984.38274381719,0,43459.96484375,10779.21662789919,0,14672.0009765625,3225.701852740471,0,14412.3955078125,3205.166126730619,-1127.86962890625,30046.48828125
at04,D02_inc4,15000.12251048704,0,53693.4921875,20595.84947113858,0,53693.4921875,23732.57533304382,14715.4775390625,53693.4921875,16712.67180324781,14673.357421875,18515.60546875,3136.725861888889,0,18659.62109375,7019.903541252375,-327.4332885742188,35247.17578125
at04,D03_inc4,20758.19116267395,0,44252.13671875,26535.81691045594,0,44252.13671875,29694.47182022818,18824.017578125,44830.1015625,20025.2927495926,18522.3984375,21533.833984375,3158.654877415941,0,25554.796875,9669.1789942624,0,24474.890625
at04,D04_inc4,24688.43272720764,0,67380.0625,31684.20894466638,0,67380.0625,34710.28462701306,22185.302734375,67380.0625,22857.79404354252,21536.078125,24169.45703125,3026.075696953782,0,22825.224609375,11852.49062669813,0,44554.83984375
at04,D05_inc4,30155.72512783821,0,69078.375,37247.48278455808,10931.80859375,69078.375,39998.01109835441,25159.67578125,69078.375,25667.14768814071,24170.41796875,27143.8046875,2750.528317878504,-.001953125,15201.8720703125,14330.86337231088,704.2133178710938,44758.63671875
at04,D06_inc4,35152.77306194258,0,80026.3828125,43042.69388063986,79.73865509033203,80026.3828125,45584.31559543129,28117.146484375,80026.3828125,28601.88743508935,27165.03125,30146.974609375,2541.621725927322,0,29548.455078125,16982.42817141324,312.2296752929688,50628.7578125
at04,D07_inc4,41069.48703628238,0,73572.0859375,49303.25323851166,10235.1015625,73572.0859375,51405.47823668658,33435.47265625,73572.0859375,31948.88754451691,30150.5078125,33860.81640625,2102.224952594956,0,28094.048828125,19456.59068869024,535.1135864257813,42554.234375
at04,D08_inc4,49327.19068486852,0,91320.546875,58097.22454584062,25316.541015625,91320.546875,60016.60057723291,38055.62890625,94291.328125,36444.52130238317,33876.4375,39449.49609375,1919.375911416235,-.00390625,24887.10546875,23572.07918055875,2366.758544921875,58656.91796875
at04,D09_inc4,57957.71824446239,0,111605.03125,69640.81339741166,30391.955078125,111605.03125,71587.54731682458,40525.48828125,114376.6640625,43306.6791779627,39478.3359375,48783.48046875,1946.733940352674,0,19251.599609375,28280.86813400443,969.35302734375,68177.3203125
at04,D10_inc4,92762.33997621245,0,364975.71875,110755.4408038768,42514.37890625,414441.90625,112528.1989643351,55257.42578125,414441.90625,67622.28035801124,48832.71875,245648.34375,1772.758217820037,-.0078125,42919.1953125,44905.91877675604,1520.322998046875,172796.328125
Inequality Measures 1,countryyear,inc1_gini,inc2_gini,inc3_gini,inc4_gini,dhi_gini,transfer_conc_inc1,transfer_conc_inc2,transfer_conc_inc3,transfer_conc_inc4,tax_conc_inc1,tax_conc_inc2,tax_conc_inc3,tax_conc_inc4
Inequality Measures 1,at04,.4578289724376609,.3403423970788796,.3130920705077674,.2724487044009334,.2684039327562489,-.0587941799850759,-.2208626560796711,-.125714287008713,-.1201382426615829,.3868172776354697,.3950713382885128,.3983239026364403,.3519595023536052
Inequality Measures 2,countryyear,allpension_conc_inc1,allpension_conc_inc2,allpension_conc_inc3,allpension_conc_inc4,pubpension_conc_inc1,pubpension_conc_inc2,pubpension_conc_inc3,pubpension_conc_inc4,pripension_conc_inc1,pripension_conc_inc2,pripension_conc_inc3,pripension_conc_inc4
Inequality Measures 2,at04,-.4830888298129635,.1070479600523841,.0579905974305964,.2345798717085478,-.4835294387043216,.1057632634316955,.056674728821111,.2330889236132657,-.363157587262925,.4567340909562009,.4161615514460573,.6404063434799796
Inequality Measures 3,countryyear,inc1_mean,inc2_mean,inc3_mean,inc4_mean,dhi_mean,transfer_mean,tax_mean,allpension_mean,pubpension_mean,pripension_mean
Inequality Measures 3,at04,37383.89421260833,45755.54230354668,48313.7199432489,30390.63443476742,30652.56649935873,2558.177632348011,17923.3094858384,8369.814114456069,8339.177176178486,30.63693807077437
Inequality Measures 4,countryyear,inc1_conc_inc1,inc1_conc_inc2,inc1_conc_inc3,inc1_conc_inc4,inc2_conc_inc1,inc2_conc_inc2,inc2_conc_inc3,inc2_conc_inc4,inc3_conc_inc1,inc3_conc_inc2,inc3_conc_inc3,inc3_conc_inc4,inc4_conc_inc1,inc4_conc_inc2,inc4_conc_inc3,inc4_conc_inc4
Inequality Measures 4,at04,.45782897230388,.392585721671635,.4002462962558404,.345913776933859,.2856742495817145,.3403423971394841,.3376255925610115,.325543604881099,.2674348875384336,.3106269826127718,.3130920704952891,.3019450631906122,.1970283027012366,.2608253437388606,.2628260119920602,.2724487043972049
Inequality Measures 5,countryyear,hxits_mean,hsscee_mean,hsscer_mean,hssc_mean,hxitsconc_inc3,hssceeconc_inc3,hsscerconc_inc3,hsscconc_inc3
Inequality Measures 5,at04,4726.742307659282,4726.742307659282,7705.02431077792,12431.76660913838,.3627831826729995,.362783182699943,.3642653798818016,.3637018266539743
Inequality Measures 6,countryyear,hhaa_inc1_gini,hhaa_inc2_gini,hhaa_inc3_gini,hhaa_inc4_gini,hhaa_dhi_gini,hhaa_transfer_conc_inc1,hhaa_transfer_conc_inc2,hhaa_tax_conc_inc1,hhaa_tax_conc_inc2,hhaa_tax_conc_inc3,hhaa_tax_conc_inc4
Inequality Measures 6,at04,.3585636100166577,.3345876335369638,.300266726256355,.2685948502497142,.2643442681204093,-.2256624621531885,-.2586711832153988,.359906523244878,.3593824253326305,.3589007032303369,.3290091114227077
Inequality Measures 7,countryyear,hhaa_inc1_mean,hhaa_inc2_mean,hhaa_inc3_mean,hhaa_inc4_mean,hhaa_dhi_mean,hhaa_transfer_mean,hhaa_tax_mean,hhaa_allpension_mean,hhaa_pubpension_mean,hhaa_pripension_mean
Inequality Measures 7,at04,44984.72577022133,47756.42122402582,50870.8329108242,30712.83670959673,30999.51718184479,3114.411689062607,20157.63614033472,2770.872346083854,2769.524490761104,1.347855461354799
au03,D01_inc1,-65.9508960533244,-11686.3935546875,0,5506.580872520219,-10701.8251953125,34117.41796875,10168.42026716483,-1010.420776367188,41651.50390625,10006.62675941514,-1634.5439453125,32236.83984375,4661.839394623939,-.0018539699958637,41651.50390625,161.7935073472061,-302.6933288574219,9503.220703125
au03,D02_inc1,797.7428082548994,19.14400672912598,2534.75390625,10130.76413705089,19.14400672912598,64715.83203125,12325.04494346438,30.26933288574219,64715.83203125,11882.53638828812,-8818.3037109375,43224.60546875,2194.280832400907,-.0012538597220555,25999.9765625,442.5085760145962,-478.9729614257813,21491.2265625
au03,D03_inc1,7396.842606448892,2542.6240234375,11616.189453125,10593.6694939734,2566.83935546875,89173.453125,14029.52473675072,2566.83935546875,89173.453125,12814.17610438427,1284.218994140625,60811.08984375,3435.855242899677,-.0009475675178692,31207.681640625,1215.348645304941,-121.0773315429688,28362.365234375
au03,D04_inc1,15012.96853792288,11623.423828125,18206.80078125,16563.15645178363,11651.953125,70799.96875,19225.33131260152,11677.302734375,70799.96875,16174.71851143131,8747.837890625,55665.3046875,2662.174883772346,-.001539949211292,24541.802734375,3050.612841196831,-121.0773315429688,15134.666015625
au03,D05_inc1,21019.60702370936,18218.359375,23822.263671875,22168.19420131915,18224.560546875,76884.1015625,23671.30686069234,18224.560546875,76884.1015625,18995.45539989342,12414.1171875,58934.390625,1503.112651863144,-.00089079386089,22859.099609375,4675.851436350945,151.3466644287109,17949.71484375
au03,D06_inc1,26657.65798322114,23822.59375,29727.95703125,27546.8192879623,23822.59375,78999.9296875,28700.75244212095,23890.326171875,78999.9296875,22369.94023758724,8411.634765625,56058.8046875,1153.933188812135,-.0007538761710748,24047.5078125,6330.812247967528,-42.80730056762695,22941.126953125
au03,D07_inc1,32981.39267955616,29734.384765625,36300.58984375,33694.3807714772,29734.384765625,71117.796875,34425.65281018891,29743.796875,71117.796875,26271.22981146667,15891.3994140625,52032.98046875,731.2720265413071,-.0010683867149055,19092.056640625,8154.423013580508,0,19084.814453125
au03,D08_inc1,40149.80729341449,36301.109375,44378.87109375,40695.0177946157,36301.109375,106911.28125,41230.04774330809,36301.109375,106911.28125,30790.69057664215,24121.916015625,65018.5234375,535.0299325573428,-.0006391033530235,24047.5078125,10439.35711657565,-42.80730056762695,41892.7578125
au03,D09_inc1,50299.44039060508,44392.45703125,57056.48046875,50685.46276623703,44392.45703125,84542.25,50965.45201097699,44392.45703125,84542.2421875,37067.52932929923,28323.16796875,64988.2578125,279.9892311274463,-.0007721958681941,9762.3486328125,13897.92263510501,575.1173095703125,27594.734375
au03,D10_inc1,82030.04130417293,57067.37890625,618587.6875,82479.34682492413,57067.37890625,618587.6875,82613.95050201906,57067.37890625,618587.6875,55120.52407171503,34481.28125,341740.75,134.6036897753687,-.0035949463490397,14377.9326171875,27493.4265158381,-42.80730056762695,276846.9375
au03,D01_inc2,730.7399454162262,-10701.8251953125,5418.81591796875,1261.157256643027,-10701.8251953125,5418.81591796875,8460.485104275411,-1010.420776367188,41651.50390625,8206.425023080041,-8818.3037109375,32148.283203125,7199.327851413113,-.0001738048886182,41651.50390625,254.0600862094647,-478.9729614257813,9503.220703125
au03,D02_inc2,3885.415597522697,-3571.78125,10890.177734375,8696.185775132359,5419.28564453125,10896.9599609375,11414.66535348367,5445.0888671875,23058.9140625,10819.5374575672,1755.62158203125,20785.15234375,2718.479591574765,-.0004841891641263,16655.28515625,595.1279053604482,-95.72003173828125,7673.88134765625
au03,D03_inc2,6961.076790391125,-2905.85595703125,14819.654296875,12615.93734238208,10910.970703125,14819.654296875,14681.34279432355,10915.861328125,43694.9921875,13461.83286977083,6265.751953125,36020.50390625,2065.405459825324,-.000486714503495,31207.681640625,1219.509929451175,-74.14441680908203,8081.74169921875
au03,D04_inc2,14112.25164683444,-11686.3935546875,19917.380859375,17403.31929160764,14831.97265625,19917.380859375,19282.40678344866,14831.97265625,41463.15234375,16384.17612233453,9898.072265625,30864.064453125,1879.087513779303,-.0009683783282526,22859.099609375,2898.230705505136,-121.0773315429688,10599.087890625
au03,D05_inc2,20133.61603488367,0,24975.4921875,22476.67199540266,19925.091796875,24990.96875,23854.31419837678,19942.63671875,48935.3203125,19221.61941701792,8411.634765625,36750.91796875,1377.642172888022,-.0009690006263554,24047.5078125,4632.694743426265,-60.53866577148438,16543.73828125
au03,D06_inc2,26254.61563604965,-332.962646484375,30674,27837.72922991506,24994.599609375,30674,28890.6277661713,24994.599609375,40996.78125,22704.85807128284,17465.40625,31873.60546875,1052.898554754422,-.0009396874229424,12440.6953125,6185.769729033414,-42.80730056762695,11562.4765625
au03,D07_inc2,32805.6019604166,0,37085.67578125,34002.53732755098,30677.501953125,37087.8046875,34677.10558586319,30684.0234375,60801.390625,26464.77855350907,15891.3994140625,44288.93359375,674.5682696338583,-.0018539699958637,24047.5078125,8212.327047253399,0,16512.45703125
au03,D08_inc2,39579.8661837118,42.80730056762695,45336.80078125,41021.91311596959,37090.828125,45336.80078125,41457.57380104023,37090.828125,54298.4296875,31064.19082565887,24121.916015625,42346.796875,435.6606807730043,-.0012538597220555,11986.681640625,10393.38292739494,-42.80730056762695,18323.111328125
au03,D09_inc2,50032.61234274305,2482.823486328125,57644.73828125,50966.05993789485,45346.48828125,57644.73828125,51270.32716680092,45346.48828125,62506.3671875,37445.30064030286,28323.16796875,52438.94140625,304.2672038934685,-.001539949211292,8304.1748046875,13825.02650290282,575.1173095703125,22852.583984375
au03,D10_inc2,81569.72107024252,605.3866577148438,618587.6875,82732.30074357409,57644.91796875,618587.6875,82867.60125559248,57644.91796875,618587.6875,55294.90412043459,36355.484375,341740.75,135.3005358762881,-.0035949463490397,14377.9326171875,27572.69722319423,-42.80730056762695,276846.9375
au03,D01_inc3,1088.156075400468,-6183.51416015625,9982.662109375,3803.643387827092,-6183.51416015625,9988.8798828125,7113.33295917441,-1010.420776367188,9988.8798828125,6943.160770792564,-8818.3037109375,9988.8798828125,3309.689584330358,-.0004841891641263,9988.8798828125,170.1721879011229,-478.9729614257813,8861.111328125
au03,D02_inc3,2720.185561553954,-2905.85595703125,13046.08203125,7897.733243509349,-514.5786743164063,13061.822265625,11418.83603397425,10016.908203125,13061.822265625,11049.78731846741,6265.751953125,13056.2265625,3521.102796572237,-.000486714503495,13024.703125,369.0487289389612,-214.0364990234375,4673.5849609375
au03,D03_inc3,7399.339146319967,-11686.3935546875,17326.166015625,11765.71297244016,-10701.8251953125,17326.166015625,15121.02891116903,13067.212890625,17326.166015625,13836.94923498875,8747.837890625,17314.05859375,3355.315940059783,-.0009374661603943,26155.26171875,1284.07965885303,-121.0773315429688,5406.7080078125
au03,D04_inc3,14770.338200812,0,21878.673828125,17300.01956937661,0,21878.673828125,19586.04902793095,17328.587890625,21878.673828125,16529.39026791189,12414.1171875,21403.650390625,2286.029460614518,-.0009683783282526,20098.837890625,3056.658802598323,-121.0773315429688,7320.04833984375
au03,D05_inc3,20115.9181004634,0,26381.078125,22181.2772577878,0,26381.078125,24024.58045396,21884.728515625,26381.078125,19427.89772107034,8411.634765625,25332.677734375,1843.303183324965,-.0009690006263554,26326.490234375,4596.682699290214,0,16543.73828125
au03,D06_inc3,26095.14799275639,-332.962646484375,31700.466796875,27620.02484600161,988.59228515625,31700.466796875,29001.1447328498,26386.568359375,31700.466796875,22780.3928541813,15891.3994140625,30662.833984375,1381.119913213776,-.0009396874229424,25999.9765625,6220.751940553597,-42.80730056762695,14939.1259765625
au03,D07_inc3,32864.23051390509,0,37803.2734375,33970.70491586042,21115.341796875,37803.2734375,34739.99366068404,31700.943359375,37837.30078125,26535.92193183618,20636.86328125,36942.703125,769.2887916706082,-.0018539699958637,15693.90234375,8204.071760677562,0,14989.5302734375
au03,D08_inc3,39556.19257218234,0,45872.48828125,40919.82193020316,0,45872.48828125,41565.24362234728,37840.37109375,45872.48828125,31088.32045268324,24678.41015625,42346.796875,645.4216460255604,-.0012538597220555,41651.50390625,10476.92309303809,-42.80730056762695,17465.521484375
au03,D09_inc3,49965.2332632581,2482.823486328125,57902.8671875,50874.782525079,24887.810546875,57902.8671875,51382.45061280123,45873.58984375,57902.8671875,37554.06554361121,28371.419921875,52438.94140625,507.6680605518556,-.001539949211292,24047.5078125,13828.38504964453,575.1173095703125,22669.462890625
au03,D10_inc3,81502.44049685365,605.3866577148438,618587.6875,82687.97084991136,36753.8828125,618587.6875,82917.69546250011,57903.41796875,618587.6875,55325.87647404344,35320.69140625,341740.75,229.7246441005937,-.0035949463490397,24047.5078125,27591.81907754127,-42.80730056762695,276846.9375
au03,D01_inc4,1642.12992553546,-6183.51416015625,24955.373046875,4000.637213366055,-6183.51416015625,24955.373046875,7190.422395898511,-1010.420776367188,24955.373046875,6908.604457355474,-8818.3037109375,9681.7080078125,3189.785201264169,-.0004841891641263,10402.173828125,281.8179373035538,-478.9729614257813,16543.73828125
au03,D02_inc4,3406.30908680089,-2905.85595703125,24714.3125,7885.163732963328,-514.5786743164063,24714.3125,11524.68077664769,9663.4892578125,24714.3125,10973.14042478384,9686.1865234375,12285.6953125,3639.517044427987,-.0004845003131777,13024.703125,551.5403643219153,-214.0364990234375,12900.634765625
au03,D03_inc4,8461.238112591082,-3981.0791015625,20620.392578125,12239.84307885103,0,20620.392578125,15342.06865038235,12289.3486328125,20620.392578125,13692.92144139662,12289.3486328125,15046.7666015625,3102.225571563614,-.0009374661603943,15497.8984375,1649.147204509837,-87.38003540039063,7320.04833984375
au03,D04_inc4,14692.49758450321,-11686.3935546875,30830.525390625,17288.53647090439,-10701.8251953125,30830.525390625,19609.73458824063,15068.169921875,30830.525390625,16495.10525954807,15047.189453125,17979.06640625,2321.198114736464,-.0009683783282526,26155.26171875,3114.629341400185,-121.0773315429688,14939.1259765625
au03,D05_inc4,19461.05703426692,0,31248.37890625,22118.78867741916,0,33673.921875,24046.01030237873,18010.25390625,35626.39453125,19464.09733828705,17979.984375,20962.6875,1927.221608979824,-.0009690006263554,24047.5078125,4581.912950011544,-121.0773315429688,14989.5302734375
au03,D06_inc4,25969.18622600809,0,37252.19921875,27618.06933191671,0,37252.19921875,29053.47281900406,21155.875,37252.19921875,22748.5030802738,20975.576171875,24571.390625,1435.403493767782,-.0008239189046435,26326.490234375,6304.9697728664,-24.71480751037598,13597.3818359375
au03,D07_inc4,32461.73439107246,-332.962646484375,46693.3828125,33909.22225386448,13317.779296875,46693.3828125,34757.51472471072,24699.8125,46828.5390625,26524.66272335369,24578.697265625,28638.083984375,848.2925100144737,-.0018539699958637,14832.7294921875,8232.852040525342,-42.80730056762695,18323.111328125
au03,D08_inc4,39581.68241680841,0,56004.26171875,41007.63276491114,0,56061.6953125,41590.73003326427,29066.158203125,56162.390625,31138.63730688038,28644.462890625,33931.921875,583.0972449575116,-.0012538597220555,41651.50390625,10452.09264961653,85.61460113525391,22392.361328125
au03,D09_inc4,49688.2307703786,85.61460113525391,68370.0546875,50800.57331973432,12487.310546875,68370.0546875,51336.51415649373,34507.0390625,68370.0546875,37518.0649533932,33933.4296875,41595.0234375,535.9408220140069,-.001539949211292,31207.681640625,13818.44919103427,-42.80730056762695,28344.853515625
au03,D10_inc4,80727.71419840708,605.3866577148438,618587.6875,82166.00449194385,36753.8828125,618587.6875,82429.6036251871,42891.64453125,618587.6875,55615.88232953342,41608.6953125,341740.75,263.5991655848481,-.0035949463490397,24047.5078125,26813.72139697824,-42.80730056762695,276846.9375
Inequality Measures 1,au03,.4835177913764201,.4185374210248681,.3689524612040805,.3152286595309076,.3098915244843216,-.448152234983922,-.5263663422688575,-.381087513972275,-.3697879667966656,.5452941658211473,.5432536921576859,.5458015644654801,.5307061048800183
Inequality Measures 2,au03,-.5203795968822749,-.2152260001640103,-.2727527944987121,-.2060682086897019,-.5203795977862602,-.215226000114989,-.2727527949026397,-.2060682087954391,.,.,.,.
Inequality Measures 3,au03,27597.74396035474,29892.31876221518,31677.52709721774,24101.15798989145,24330.03998082979,1785.208339106392,7576.369116439259,2294.574801952497,2294.574801952497,0
Inequality Measures 4,au03,.4835177908428377,.4712307709015583,.4708237710347842,.4620373520733978,.4064572703878701,.4185374211467294,.4137458285252317,.4107526659771166,.3582951771950166,.3652867341248971,.3689524612147604,.3667647738535002,.2995107252689934,.3093415647551429,.3133586973256752,.3152286596729778
Inequality Measures 5,au03,0,0,1503.635220216536,1503.635220216536,.,.,.4724148895217007,.472414889404831
Inequality Measures 6,au03,.418940629654985,.4029284589608017,.3504159506294945,.30368620470833,.299151694106802,-.5531294611269344,-.566344051015444,.4915452376816314,.491247389868104,.4917591076470301,.4795501550535554
Inequality Measures 7,au03,31504.90498794649,32214.68449883206,34159.35558876735,25450.76894176075,25656.09258161642,1944.67108514423,8708.58665874444,709.7795168695086,709.7795168695086,0
au08,D01_inc1,-35.31434931788656,-7093.7314453125,104.7197494506836,7488.820909788558,-4990.26025390625,55384.71875,12380.43841165474,-4876.5419921875,55787.06640625,12322.71575980063,-4728.44580078125,45321.65625,4891.617503325404,0,22987.236328125,57.7226627136934,-4248.72802734375,12095.8818359375
au08,D02_inc1,2427.424954684347,110.5406188964844,6609.369140625,12172.26755784606,110.5406188964844,103114.375,14932.71764400995,110.5406188964844,103114.375,14589.655320717,110.5406188964844,74429.1796875,2760.450091067627,0,22093.951171875,343.0623639241298,-5559.673828125,28685.193359375
au08,D03_inc1,11621.336927588,6645.3046875,16013.2470703125,14108.02320215415,6645.3046875,72574.7890625,18512.27196492824,6645.3046875,72574.7890625,17228.23369748068,6269.1552734375,55384.71875,4404.248742458126,0,20029.458984375,1284.038200425848,-4891.8798828125,17190.072265625
au08,D04_inc1,20031.14997817597,16034.3134765625,23497.705078125,21517.50258203232,16034.3134765625,70302.0234375,24524.78254822569,16034.3134765625,70302.0234375,21393.17270089617,12590.46484375,54366.08203125,3007.279959216955,0,21971.10546875,3131.609855503923,-8842.755859375,15935.9404296875
au08,D05_inc1,27085.77631301616,23504.03515625,30902.927734375,28364.50481721016,23504.03515625,244536.46875,30512.07119843667,23536.76171875,244536.46875,25358.12286437799,15387.2890625,149355.921875,2147.566395315304,0,16168.7177734375,5153.94842348106,-7849.94091796875,95180.546875
